gwcode,year,for_year,outcome,observed,p
770,2019,2020,attempt,NA,0.10609913419913419
771,2019,2020,attempt,NA,0.03596951659451658
775,2019,2020,attempt,NA,0.028005411255411256
780,2019,2020,attempt,NA,0.006371067821067822
781,2019,2020,attempt,NA,0.03283719336219336
790,2019,2020,attempt,NA,0.015110064935064933
800,2019,2020,attempt,NA,0.161568253968254
811,2019,2020,attempt,NA,0.019274783549783545
812,2019,2020,attempt,NA,0.007901767676767677
816,2019,2020,attempt,NA,0.008202380952380952
820,2019,2020,attempt,NA,0.037832539682539676
840,2019,2020,attempt,NA,0.02681176046176046
850,2019,2020,attempt,NA,0.03564603174603175
860,2019,2020,attempt,NA,0.07845505050505051
900,2019,2020,attempt,NA,0.00549105339105339
910,2019,2020,attempt,NA,0.087006746031746
920,2019,2020,attempt,NA,0
940,2019,2020,attempt,NA,0.019853246753246748
950,2019,2020,attempt,NA,0.015913852813852814
2,2010,2011,coup,0,7.5e-4
20,2010,2011,coup,0,0
40,2010,2011,coup,0,0.002807478632478633
41,2010,2011,coup,0,0.02033167690152984
42,2010,2011,coup,0,0.0011666666666666668
51,2010,2011,coup,0,2.5e-4
52,2010,2011,coup,0,0
53,2010,2011,coup,0,0.0015584267040149391
70,2010,2011,coup,0,0.014059763847263847
90,2010,2011,coup,0,0.007013755117431587
91,2010,2011,coup,0,0.05593634894517248
92,2010,2011,coup,0,0.006336631424131425
93,2010,2011,coup,0,0.00493403720462544
94,2010,2011,coup,0,2.5e-4
95,2010,2011,coup,0,1.666666666666667e-4
100,2010,2011,coup,0,0.003646500721500721
101,2010,2011,coup,0,0.020764146882529227
110,2010,2011,coup,0,0.0010700280112044818
115,2010,2011,coup,0,0.0029
130,2010,2011,coup,0,0.04907577520518699
135,2010,2011,coup,0,0.002284523809523809
140,2010,2011,coup,0,0.0019444444444444442
145,2010,2011,coup,0,0.008818844880609586
150,2010,2011,coup,0,0.00721111111111111
155,2010,2011,coup,0,3.333333333333333e-4
160,2010,2011,coup,0,0.0074983266733266735
165,2010,2011,coup,0,0
200,2010,2011,coup,0,8.333333333333333e-5
205,2010,2011,coup,0,0
210,2010,2011,coup,0,8.333333333333333e-5
211,2010,2011,coup,0,0
212,2010,2011,coup,0,0.0011818181818181819
220,2010,2011,coup,0,0.0010833333333333333
225,2010,2011,coup,0,2.5e-4
230,2010,2011,coup,0,8.333333333333333e-5
235,2010,2011,coup,0,0
260,2010,2011,coup,0,0
290,2010,2011,coup,0,0
305,2010,2011,coup,0,0
310,2010,2011,coup,0,0
316,2010,2011,coup,0,0
317,2010,2011,coup,0,0
325,2010,2011,coup,0,2.5e-4
338,2010,2011,coup,0,0.0018068181818181818
339,2010,2011,coup,0,8.999999999999999e-4
340,2010,2011,coup,0,5.27859477124183e-4
341,2010,2011,coup,0,0.009007384690472926
343,2010,2011,coup,0,0.004784000721500721
344,2010,2011,coup,0,0
346,2010,2011,coup,0,0.002034313725490196
349,2010,2011,coup,0,0
350,2010,2011,coup,0,0
352,2010,2011,coup,0,0
355,2010,2011,coup,0,0.0018412698412698413
359,2010,2011,coup,0,0.0031855634561516917
360,2010,2011,coup,0,2.222222222222222e-4
365,2010,2011,coup,0,0.028475628538128527
366,2010,2011,coup,0,0
367,2010,2011,coup,0,0
368,2010,2011,coup,0,0
369,2010,2011,coup,0,0.019869562382062375
370,2010,2011,coup,0,0.003016636957813428
371,2010,2011,coup,0,0.008301573426573427
372,2010,2011,coup,0,0.006225226244343892
373,2010,2011,coup,0,0.0067240471946354305
375,2010,2011,coup,0,0
380,2010,2011,coup,0,8.333333333333333e-5
385,2010,2011,coup,0,0
390,2010,2011,coup,0,8.333333333333333e-5
395,2010,2011,coup,0,0
402,2010,2011,coup,0,0
404,2010,2011,coup,0,0.08056603094617808
411,2010,2011,coup,0,0.007870299635005516
420,2010,2011,coup,0,0.0038395275476157827
432,2010,2011,coup,0,0.007584843587784765
433,2010,2011,coup,0,0.02116588640118051
434,2010,2011,coup,0,0.0035917249417249416
435,2010,2011,coup,0,0.11363800953948018
436,2010,2011,coup,0,0.12094323168661404
437,2010,2011,coup,0,0.03356469698602051
438,2010,2011,coup,0,0.10412392778789839
439,2010,2011,coup,0,0.01423831625890449
450,2010,2011,coup,0,0.011365352702852704
451,2010,2011,coup,0,0.014750957212721917
452,2010,2011,coup,0,0.005102716727716728
461,2010,2011,coup,0,0.04159327641312937
471,2010,2011,coup,0,0.03383401198474727
475,2010,2011,coup,0,0.01322688324747148
481,2010,2011,coup,0,0.03547882272955802
482,2010,2011,coup,0,0.0704279344021991
483,2010,2011,coup,0,0.05088229025876088
484,2010,2011,coup,0,0.01022404327698445
490,2010,2011,coup,0,0.05757043299837422
500,2010,2011,coup,0,0.00837423964923965
501,2010,2011,coup,0,0.026894255989108933
510,2010,2011,coup,0,0.004170833333333334
516,2010,2011,coup,0,0.03431499782896841
517,2010,2011,coup,0,0.015793466664054893
522,2010,2011,coup,0,0.006527413273001509
530,2010,2011,coup,0,0.004553063603063602
531,2010,2011,coup,0,0.015823242851919318
540,2010,2011,coup,0,0.039347125015507384
541,2010,2011,coup,0,0.002893240093240093
551,2010,2011,coup,0,0.02159189976689976
552,2010,2011,coup,0,0.03578858216946453
553,2010,2011,coup,0,0.006782079440167676
560,2010,2011,coup,0,0.001
565,2010,2011,coup,0,0.00175
570,2010,2011,coup,0,0.01136970676382441
571,2010,2011,coup,0,0.005302331002331003
572,2010,2011,coup,0,0.011583254245754245
580,2010,2011,coup,0,0.08826720003852365
581,2010,2011,coup,0,0.020434500058764755
590,2010,2011,coup,0,2e-4
600,2010,2011,coup,0,0.02341032856032855
615,2010,2011,coup,0,0.013757853094617798
616,2010,2011,coup,0,0.00445891690009337
620,2010,2011,coup,0,0.019595246665099608
625,2010,2011,coup,0,0.04348280665413021
630,2010,2011,coup,0,0.002064394347482583
640,2010,2011,coup,0,0.02080172923481747
645,2010,2011,coup,0,0.009345945720945721
651,2010,2011,coup,1,0.021338554011348126
652,2010,2011,coup,0,0.005845250582750584
660,2010,2011,coup,0,0.008713431013431012
663,2010,2011,coup,0,0.0013106697224344282
666,2010,2011,coup,0,0
670,2010,2011,coup,0,0.048949101307189546
678,2010,2011,coup,0,0.020253843215607917
690,2010,2011,coup,0,0.0017928571428571427
692,2010,2011,coup,0,0.019525998674528082
694,2010,2011,coup,0,0.03592182980418274
696,2010,2011,coup,0,8.202380952380952e-4
698,2010,2011,coup,0,0.004794073818338524
700,2010,2011,coup,0,0.015346847433612136
701,2010,2011,coup,0,0.0030510281385281385
702,2010,2011,coup,0,0.0045587662337662335
703,2010,2011,coup,0,0.01209890289449113
704,2010,2011,coup,0,0.0014432900432900433
705,2010,2011,coup,0,0.0020947552447552445
710,2010,2011,coup,0,0.01632769869019869
712,2010,2011,coup,0,0
731,2010,2011,coup,0,0.0010056239512121865
732,2010,2011,coup,0,2.857142857142857e-4
740,2010,2011,coup,0,2.5e-4
750,2010,2011,coup,0,0.0019166666666666668
760,2010,2011,coup,0,0.015102351651616355
770,2010,2011,coup,0,0.03085429578591342
771,2010,2011,coup,0,0.02712925138586903
775,2010,2011,coup,0,0.039480693571134734
780,2010,2011,coup,0,0.0021326839826839826
781,2010,2011,coup,0,0.01004772866022866
790,2010,2011,coup,0,0.031496887834387824
800,2010,2011,coup,0,0.10283161789191209
811,2010,2011,coup,0,0.023987670744288387
812,2010,2011,coup,0,0.004695192307692307
816,2010,2011,coup,0,7.158730158730158e-4
820,2010,2011,coup,0,0.0016688034188034188
830,2010,2011,coup,0,0.0019576923076923074
840,2010,2011,coup,0,0.01035773638126579
850,2010,2011,coup,0,2.912087912087912e-4
860,2010,2011,coup,0,0.002706150793650793
900,2010,2011,coup,0,0
910,2010,2011,coup,0,0.006216346153846154
920,2010,2011,coup,0,0
940,2010,2011,coup,0,0.005529459429459429
950,2010,2011,coup,0,0.047949913321972154
2,2011,2012,coup,0,0.0018143939393939395
20,2011,2012,coup,0,0
40,2011,2012,coup,0,0.004533441558441559
41,2011,2012,coup,0,0.055098612498612504
42,2011,2012,coup,0,0.005670238095238095
51,2011,2012,coup,0,0.0015972222222222223
52,2011,2012,coup,0,0.001125
53,2011,2012,coup,0,0.0033622405372405375
70,2011,2012,coup,0,0.007129166666666667
90,2011,2012,coup,0,0.014057219169719167
91,2011,2012,coup,0,0.05342243728493729
92,2011,2012,coup,0,0.011214343989343989
93,2011,2012,coup,0,0.005636446886446886
94,2011,2012,coup,0,0
95,2011,2012,coup,0,7.692307692307693e-5
100,2011,2012,coup,0,6.568181818181817e-4
101,2011,2012,coup,0,0.02790563603063603
110,2011,2012,coup,0,0.004099873737373738
115,2011,2012,coup,0,0.002216269841269841
130,2011,2012,coup,0,0.04544658535908538
135,2011,2012,coup,0,0.0029115190365190365
140,2011,2012,coup,0,0.0014984848484848484
145,2011,2012,coup,0,0.006628643578643578
150,2011,2012,coup,0,0.01159782994782995
155,2011,2012,coup,0,2.222222222222222e-4
160,2011,2012,coup,0,0.0036390415140415146
165,2011,2012,coup,0,4.722222222222222e-4
200,2011,2012,coup,0,9.81060606060606e-4
205,2011,2012,coup,0,0
210,2011,2012,coup,0,1.25e-4
211,2011,2012,coup,0,0
212,2011,2012,coup,0,7.260073260073259e-4
220,2011,2012,coup,0,3.333333333333333e-4
225,2011,2012,coup,0,2.0833333333333332e-4
230,2011,2012,coup,0,3.75e-4
235,2011,2012,coup,0,0
260,2011,2012,coup,0,0
290,2011,2012,coup,0,0
305,2011,2012,coup,0,0
310,2011,2012,coup,0,0.0016736111111111112
316,2011,2012,coup,0,1.6783216783216784e-4
317,2011,2012,coup,0,1.6783216783216784e-4
325,2011,2012,coup,0,1.25e-4
338,2011,2012,coup,0,0.0010769230769230769
339,2011,2012,coup,0,4.1783216783216785e-4
340,2011,2012,coup,0,0.0017733877233877232
341,2011,2012,coup,0,0.00339528527028527
343,2011,2012,coup,0,0.0029229617604617604
344,2011,2012,coup,0,7.692307692307693e-5
346,2011,2012,coup,0,0.001998917748917749
349,2011,2012,coup,0,7.692307692307693e-5
350,2011,2012,coup,0,9.857142857142857e-4
352,2011,2012,coup,0,0
355,2011,2012,coup,0,0.001144047619047619
359,2011,2012,coup,0,0.002064697802197802
360,2011,2012,coup,0,9.090909090909092e-5
365,2011,2012,coup,0,0.023580523643023637
366,2011,2012,coup,0,0
367,2011,2012,coup,0,0
368,2011,2012,coup,0,0
369,2011,2012,coup,0,0.013176875901875903
370,2011,2012,coup,0,0.0020293040293040293
371,2011,2012,coup,0,0.009058420745920748
372,2011,2012,coup,0,0.004188528138528138
373,2011,2012,coup,0,0.00612936507936508
375,2011,2012,coup,0,0
380,2011,2012,coup,0,1.25e-4
385,2011,2012,coup,0,0
390,2011,2012,coup,0,1.25e-4
395,2011,2012,coup,0,0
402,2011,2012,coup,0,0.001125
404,2011,2012,coup,1,0.06931044788544796
411,2011,2012,coup,0,0.04571533050283052
420,2011,2012,coup,0,0.006542643467643467
432,2011,2012,coup,1,0.010580556943056941
433,2011,2012,coup,0,0.024367962592962592
434,2011,2012,coup,0,0.007000595238095238
435,2011,2012,coup,0,0.0663026473526474
436,2011,2012,coup,0,0.059575160950160966
437,2011,2012,coup,0,0.035804230491730496
438,2011,2012,coup,0,0.07424487595737594
439,2011,2012,coup,0,0.023565460927960927
450,2011,2012,coup,0,0.008412745587745584
451,2011,2012,coup,0,0.014610578310578309
452,2011,2012,coup,0,0.006377579365079366
461,2011,2012,coup,0,0.03848004495504496
471,2011,2012,coup,0,0.01956671106671106
475,2011,2012,coup,0,0.022256684981684986
481,2011,2012,coup,0,0.02959289738039737
482,2011,2012,coup,0,0.05848736263736265
483,2011,2012,coup,0,0.045345492007992025
484,2011,2012,coup,0,0.005249171661671662
490,2011,2012,coup,0,0.04611678737928738
500,2011,2012,coup,0,0.0073410214785214764
501,2011,2012,coup,0,0.032435919635919616
510,2011,2012,coup,0,0.0037953504828504834
516,2011,2012,coup,0,0.028412869075369072
517,2011,2012,coup,0,0.010412293262293265
522,2011,2012,coup,0,0.007882886557886559
530,2011,2012,coup,0,0.00892706043956044
531,2011,2012,coup,0,0.014001685814185812
540,2011,2012,coup,0,0.033266996891996865
541,2011,2012,coup,0,0.00350952380952381
551,2011,2012,coup,0,0.042435056610056615
552,2011,2012,coup,0,0.03002889887889887
553,2011,2012,coup,0,0.005156721056721057
560,2011,2012,coup,0,6.958333333333335e-4
565,2011,2012,coup,0,0.0019180555555555557
570,2011,2012,coup,0,0.026498630536130535
571,2011,2012,coup,0,0.00110734126984127
572,2011,2012,coup,0,0.016817457542457538
580,2011,2012,coup,0,0.06358552003552011
581,2011,2012,coup,0,0.018402768065268058
590,2011,2012,coup,0,0
600,2011,2012,coup,0,0.03090091020091019
615,2011,2012,coup,0,0.015513812576312572
616,2011,2012,coup,0,0.03212482794982795
620,2011,2012,coup,0,0.0346299075924076
625,2011,2012,coup,0,0.04142387334887334
626,2011,2012,coup,0,0.0811911227661228
630,2011,2012,coup,0,0.009462499999999999
640,2011,2012,coup,0,0.009625144300144299
645,2011,2012,coup,0,0.013217590742590742
651,2011,2012,coup,0,0.17484842796092806
652,2011,2012,coup,0,0.00882042263292263
660,2011,2012,coup,0,0.006022258297258297
663,2011,2012,coup,0,1.3333333333333334e-4
666,2011,2012,coup,0,0.0010416666666666664
670,2011,2012,coup,0,0.053115299977799985
678,2011,2012,coup,0,0.029931934731934732
690,2011,2012,coup,0,0.003923809523809524
692,2011,2012,coup,0,0.03376991064491064
694,2011,2012,coup,0,0.025311926961926964
696,2011,2012,coup,0,0.00800515873015873
698,2011,2012,coup,0,0.01594588189588189
700,2011,2012,coup,0,0.009156050893550892
701,2011,2012,coup,0,0.0032925976800976795
702,2011,2012,coup,0,0.0017794011544011543
703,2011,2012,coup,0,0.006881884781884782
704,2011,2012,coup,0,0.0026579365079365085
705,2011,2012,coup,0,0.0037075258075258077
710,2011,2012,coup,0,0.013492245254745253
712,2011,2012,coup,0,0.001
731,2011,2012,coup,0,0.02576255133755134
732,2011,2012,coup,0,0.0015
740,2011,2012,coup,0,0.001106060606060606
750,2011,2012,coup,0,9.375e-4
760,2011,2012,coup,0,0.010190422077922078
770,2011,2012,coup,0,0.024648933011432998
771,2011,2012,coup,0,0.034623310023310004
775,2011,2012,coup,0,0.036614810189810186
780,2011,2012,coup,0,0.0030666666666666663
781,2011,2012,coup,1,0.005835714285714285
790,2011,2012,coup,0,0.02092534826284826
800,2011,2012,coup,0,0.11667415223665221
811,2011,2012,coup,0,0.019153717116217113
812,2011,2012,coup,0,0.007473204573204575
816,2011,2012,coup,0,0.0021444444444444445
820,2011,2012,coup,0,0.0018428571428571428
830,2011,2012,coup,0,0.001786446886446886
840,2011,2012,coup,0,0.014333741258741256
850,2011,2012,coup,0,7.321428571428572e-4
860,2011,2012,coup,0,0.008859489121989125
900,2011,2012,coup,0,0
910,2011,2012,coup,0,0.009928780941280942
920,2011,2012,coup,0,0
940,2011,2012,coup,0,0.0010670995670995671
950,2011,2012,coup,0,0.05027294372294372
2,2012,2013,coup,0,0.001
20,2012,2013,coup,0,0
40,2012,2013,coup,0,0.003
41,2012,2013,coup,0,0.0165
42,2012,2013,coup,0,0.012
51,2012,2013,coup,0,0.001
52,2012,2013,coup,0,0
53,2012,2013,coup,0,5e-4
70,2012,2013,coup,0,0.0205
90,2012,2013,coup,0,0.017
91,2012,2013,coup,0,0.0375
92,2012,2013,coup,0,0.0165
93,2012,2013,coup,0,0.005
94,2012,2013,coup,0,0.001
95,2012,2013,coup,0,0
100,2012,2013,coup,0,0.0025
101,2012,2013,coup,0,0.009
110,2012,2013,coup,0,0.006
115,2012,2013,coup,0,0.001
130,2012,2013,coup,0,0.051
135,2012,2013,coup,0,0.002
140,2012,2013,coup,0,5e-4
145,2012,2013,coup,0,0.02
150,2012,2013,coup,0,0.026
155,2012,2013,coup,0,0
160,2012,2013,coup,0,0.008
165,2012,2013,coup,0,0
200,2012,2013,coup,0,0
205,2012,2013,coup,0,0
210,2012,2013,coup,0,0
211,2012,2013,coup,0,0
212,2012,2013,coup,0,0.001
220,2012,2013,coup,0,0
225,2012,2013,coup,0,0
230,2012,2013,coup,0,0
235,2012,2013,coup,0,0
260,2012,2013,coup,0,0
290,2012,2013,coup,0,0
305,2012,2013,coup,0,0
310,2012,2013,coup,0,0.001
316,2012,2013,coup,0,0
317,2012,2013,coup,0,0
325,2012,2013,coup,0,0
338,2012,2013,coup,0,0.0015
339,2012,2013,coup,0,0.0015
340,2012,2013,coup,0,0.003
341,2012,2013,coup,0,5e-4
343,2012,2013,coup,0,0.007
344,2012,2013,coup,0,0
346,2012,2013,coup,0,0.0045
349,2012,2013,coup,0,0
350,2012,2013,coup,0,0
352,2012,2013,coup,0,0.001
355,2012,2013,coup,0,0
359,2012,2013,coup,0,0.001
360,2012,2013,coup,0,0.0055
365,2012,2013,coup,0,0.0085
366,2012,2013,coup,0,0
367,2012,2013,coup,0,0
368,2012,2013,coup,0,0
369,2012,2013,coup,0,0.007
370,2012,2013,coup,0,0.001
371,2012,2013,coup,0,0.0145
372,2012,2013,coup,0,0.0155
373,2012,2013,coup,0,0.0045
375,2012,2013,coup,0,0
380,2012,2013,coup,0,0
385,2012,2013,coup,0,0
390,2012,2013,coup,0,0
395,2012,2013,coup,0,0
402,2012,2013,coup,0,0
404,2012,2013,coup,0,0.112
411,2012,2013,coup,0,0.023
420,2012,2013,coup,0,0.011
432,2012,2013,coup,0,0.12766666666666668
433,2012,2013,coup,0,0.004
434,2012,2013,coup,0,0.0125
435,2012,2013,coup,0,0.038
436,2012,2013,coup,0,0.052899999999999996
437,2012,2013,coup,0,0.033
438,2012,2013,coup,0,0.058
439,2012,2013,coup,0,0.0175
450,2012,2013,coup,0,0.009
451,2012,2013,coup,0,0.014
452,2012,2013,coup,0,0.006
461,2012,2013,coup,0,0.0295
471,2012,2013,coup,0,0.0135
475,2012,2013,coup,0,0.0205
481,2012,2013,coup,0,0.033833333333333326
482,2012,2013,coup,0,0.03
483,2012,2013,coup,0,0.043
484,2012,2013,coup,0,0.0035
490,2012,2013,coup,0,0.0165
500,2012,2013,coup,0,0.0015
501,2012,2013,coup,0,0.0405
510,2012,2013,coup,0,0.001
516,2012,2013,coup,0,0.0135
517,2012,2013,coup,0,0.006
520,2012,2013,coup,0,0.16775
522,2012,2013,coup,0,0.004
530,2012,2013,coup,0,0.001
531,2012,2013,coup,0,0.008
540,2012,2013,coup,0,0.0245
541,2012,2013,coup,0,0.002
551,2012,2013,coup,0,0.0195
552,2012,2013,coup,0,0.015
553,2012,2013,coup,0,0.005
560,2012,2013,coup,0,0.0015
565,2012,2013,coup,0,0.001
570,2012,2013,coup,0,0.0375
571,2012,2013,coup,0,0.0035
572,2012,2013,coup,0,0.007
580,2012,2013,coup,0,0.067
581,2012,2013,coup,0,0.0165
590,2012,2013,coup,0,0
600,2012,2013,coup,0,0.014
615,2012,2013,coup,0,0.0285
616,2012,2013,coup,0,0.023966666666666664
620,2012,2013,coup,0,0.125
625,2012,2013,coup,0,0.1387
626,2012,2013,coup,0,0.044
630,2012,2013,coup,0,0.005
640,2012,2013,coup,0,0.0105
645,2012,2013,coup,0,0.018
651,2012,2013,coup,1,0.148
652,2012,2013,coup,0,0.017
660,2012,2013,coup,0,0.0065
663,2012,2013,coup,0,0.0035
666,2012,2013,coup,0,0.003
670,2012,2013,coup,0,0.026
678,2012,2013,coup,0,0.072
690,2012,2013,coup,0,0.0055
692,2012,2013,coup,0,0.021
694,2012,2013,coup,0,0.006
696,2012,2013,coup,0,0.005
698,2012,2013,coup,0,0.013
700,2012,2013,coup,0,0.0165
701,2012,2013,coup,0,0.004
702,2012,2013,coup,0,0
703,2012,2013,coup,0,0.0025
704,2012,2013,coup,0,0.003
705,2012,2013,coup,0,0.001
710,2012,2013,coup,0,0.006
712,2012,2013,coup,0,0.001
731,2012,2013,coup,0,0.0045
732,2012,2013,coup,0,0.007
740,2012,2013,coup,0,0
750,2012,2013,coup,0,0.002
760,2012,2013,coup,0,0.0045
770,2012,2013,coup,0,0.055
771,2012,2013,coup,0,0.032
775,2012,2013,coup,0,0.042
780,2012,2013,coup,0,0
781,2012,2013,coup,0,0.0725
790,2012,2013,coup,0,0.035
800,2012,2013,coup,0,0.1015
811,2012,2013,coup,0,0.028
812,2012,2013,coup,0,0.0045
816,2012,2013,coup,0,0.002
820,2012,2013,coup,0,0.003
830,2012,2013,coup,0,0.0115
840,2012,2013,coup,0,0.005
850,2012,2013,coup,0,0.003
860,2012,2013,coup,0,0.0065
900,2012,2013,coup,0,0
910,2012,2013,coup,0,0.02
920,2012,2013,coup,0,0
940,2012,2013,coup,0,0.001
950,2012,2013,coup,0,0.039
2,2013,2014,coup,0,0
20,2013,2014,coup,0,0
40,2013,2014,coup,0,0.012
41,2013,2014,coup,0,0.031
42,2013,2014,coup,0,0.0075
51,2013,2014,coup,0,0
52,2013,2014,coup,0,0
53,2013,2014,coup,0,0
70,2013,2014,coup,0,0.027
90,2013,2014,coup,0,0.026
91,2013,2014,coup,0,0.0635
92,2013,2014,coup,0,0.088
93,2013,2014,coup,0,0.004
94,2013,2014,coup,0,0
95,2013,2014,coup,0,0.002
100,2013,2014,coup,0,0.0035
101,2013,2014,coup,0,0.156
110,2013,2014,coup,0,0.001
115,2013,2014,coup,0,0.048
130,2013,2014,coup,0,0.029
135,2013,2014,coup,0,0.002
